x_idx,y_idx,T,qx,qy
3,79,0.00761557,-0.00037011,6.02336e-05
3,80,0.00720514,-0.000350166,5.91475e-05
3,81,0.00680196,-0.000330575,5.81246e-05
3,82,0.00640561,-0.000311315,5.71633e-05
3,83,0.00601565,-0.000292365,5.62621e-05
3,84,0.0056317,-0.000273706,5.54194e-05
3,85,0.00525334,-0.000255319,5.46341e-05
3,86,0.00488018,-0.000237185,5.39048e-05
3,87,0.00451186,-0.000219284,5.32304e-05
3,88,0.00414798,-0.000201601,5.26099e-05
3,89,0.00378819,-0.000184113,5.20423e-05
3,90,0.00343212,-0.000166813,5.15269e-05
3,91,0.00307942,-0.000149661,5.10627e-05
3,92,0.00272973,-0.000132685,5.06494e-05
3,93,0.00238272,-0.000115784,5.02857e-05
3,94,0.00203804,-9.90977e-05,4.99722e-05
3,95,0.00169534,-8.23192e-05,4.97066e-05
3,96,0.0013543,-6.59721e-05,4.94916e-05
3,97,0.00101459,-4.90354e-05,4.93217e-05
3,98,0.000675846,-3.33634e-05,4.92058e-05
3,99,0.000337786,-1.54605e-05,4.91273e-05
3,100,0,-1.54605e-05,4.91273e-05
4,0,1,-0.00470603,0.0238605
4,1,0.846715,-0.00470603,0.0238605
4,2,0.706314,-0.009516,0.0199387
4,3,0.594277,-0.00975661,0.0162028
4,4,0.501663,-0.0107703,0.0128057
4,5,0.428259,-0.0110439,0.00919498
4,6,0.372796,-0.0104511,0.00739121
4,7,0.328108,-0.00991895,0.00584428
4,8,0.292217,-0.00914125,0.0047566
4,9,0.262775,-0.00851027,0.00392774
4,10,0.238271,-0.00786358,0.00329134
4,11,0.217602,-0.0073126,0.00279369
4,12,0.199954,-0.00679869,0.00239927
4,13,0.184717,-0.00634731,0.00208176
4,14,0.171434,-0.00593639,0.00182313
4,15,0.159753,-0.00556913,0.00160987
4,16,0.149399,-0.00523569,0.00143218
4,17,0.140157,-0.00493413,0.00128266
4,18,0.131854,-0.00465919,0.00115574
4,19,0.124351,-0.00440827,0.00104711
4,20,0.117537,-0.00417808,0.000953445
4,21,0.111318,-0.00396639,0.000872125
4,22,0.105617,-0.00377097,0.000801075
4,23,0.100371,-0.00359007,0.000738635
4,24,0.0955246,-0.0034221,0.000683463
4,25,0.0910331,-0.00326571,0.000634466
4,26,0.0868572,-0.00311973,0.000590747
4,27,0.0829637,-0.00298313,0.000551568
4,28,0.0793237,-0.00285503,0.000516312
4,29,0.0759122,-0.00273462,0.000484465
4,30,0.0727076,-0.00262124,0.000455592
4,31,0.0696908,-0.00251425,0.000429326
4,32,0.0668452,-0.00241313,0.000405356
4,33,0.064156,-0.00231739,0.000383416
4,34,0.0616102,-0.0022266,0.000363275
4,35,0.0591962,-0.00214038,0.000344737
4,36,0.0569037,-0.00205838,0.000327631
4,37,0.0547233,-0.00198031,0.000311808
4,38,0.052647,-0.00190586,0.000297139
4,39,0.050667,-0.0018348,0.00028351
4,40,0.0487768,-0.00176689,0.000270822
4,41,0.0469702,-0.00170193,0.000258988
4,42,0.0452416,-0.00163972,0.000247929
4,43,0.043586,-0.00158009,0.000237578
4,44,0.0419987,-0.00152289,0.000227874
4,45,0.0404756,-0.00146796,0.000218762
4,46,0.0390128,-0.00141518,0.000210193
4,47,0.0376067,-0.00136441,0.000202126
4,48,0.036254,-0.00131555,0.00019452
4,49,0.0349518,-0.00126848,0.000187341
4,50,0.0336971,-0.00122312,0.000180557
4,51,0.0324875,-0.00117936,0.000174141
4,52,0.0313204,-0.00113713,0.000168065
4,53,0.0301937,-0.00109635,0.000162308
4,54,0.0291053,-0.00105694,0.000156848
4,55,0.0280531,-0.00101883,0.000151666
4,56,0.0270354,-0.000981955,0.000146744
4,57,0.0260504,-0.00094626,0.000142066
4,58,0.0250966,-0.000911683,0.000137619
4,59,0.0241723,-0.000878171,0.000133387
4,60,0.0232762,-0.000845673,0.000129361
4,61,0.0224069,-0.000814142,0.000125527
4,62,0.0215631,-0.00078353,0.000121876
4,63,0.0207437,-0.000753795,0.000118398
4,64,0.0199474,-0.000724896,0.000115085
